id,Rings
90615,12.281166171240274
90616,11.148915767451822
90617,10.099541268025794
90618,10.43916324053382
90619,7.383678018728775
90620,10.05461456100844
90621,11.908168638907206
90622,5.917328847188836
90623,8.365361976218743
90624,13.210097702876375
90625,11.219645852146602
90626,5.935631140983697
90627,8.84920740192967
90628,10.655781172700783
90629,7.211737718307637
90630,7.113465077847573
90631,14.352921944588495
90632,5.411619884962701
90633,12.219363949734365
90634,10.132765686928499
90635,5.498193111873728
90636,6.818418333125058
90637,10.735754500566852
90638,9.717629744370042
90639,11.358194577800528
90640,10.08103023022026
90641,7.700349894211335
90642,10.212611491102042
90643,5.5397404333752105
90644,11.879879353835815
90645,12.967435819296796
90646,9.42607810332596
90647,9.58577807638104
90648,13.276143254584003
90649,10.395417144650144
90650,11.964119194749262
90651,10.588406429845836
90652,8.727017973812114
90653,15.498165987903764
90654,5.936716085277057
90655,8.56064881474743
90656,8.669850982334761
90657,8.079888073640785
90658,6.288885208066983
90659,9.686224652134454
90660,7.138468593382237
90661,8.863711893038579
90662,7.284013380764738
90663,11.942218701248253
90664,7.911788795343764
90665,10.098063779722203
90666,10.323073178785624
90667,5.283766667627574
90668,13.132687513107957
90669,7.975236850984524
90670,9.798099106743463
90671,9.703436509877358
90672,10.20616065025597
90673,13.545291584725074
90674,7.569162547833613
90675,5.211065345641293
90676,10.061003789128652
90677,9.389505642513466
90678,4.698264791631829
90679,9.486360238752148
90680,9.561318422609963
90681,9.920942640511756
90682,15.072775905512692
90683,11.810260508975004
90684,11.826202863691904
90685,9.926902827474825
90686,6.561729973972062
90687,11.348803265347282
90688,9.114572816225426
90689,10.62406923337866
90690,12.899732758262747
90691,7.865439048800824
90692,13.188074331746439
90693,9.819776719249157
90694,11.158577038990641
90695,10.066821961624518
90696,10.957759986901573
90697,7.127958469076896
90698,10.129306530332066
90699,5.041730005791225
90700,10.044299133212736
90701,11.096550876545795
90702,10.730198098479244
90703,16.23881340818727
90704,4.951875766571439
90705,13.587134859229131
90706,12.950104044428363
90707,5.6942787988730785
90708,9.460406420118652
90709,10.764964350139794
90710,9.961939251520215
90711,11.715569580763658
90712,10.602171811874632
90713,12.69732510781256
90714,6.970073152176079
90715,8.871563094194514
90716,7.393998538648237
90717,10.812801698097326
90718,4.2919142538092165
90719,5.234259266435194
90720,10.659139938300806
90721,9.42108530712305
90722,8.718800004600137
90723,7.930681429408589
90724,11.19814374386775
90725,6.097932725650981
90726,7.657951414514658
90727,8.219810021288637
90728,10.170992738648009
90729,10.830336821866265
90730,10.463572486720324
90731,5.336713922655402
